date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,cereals and tubers,Maize,KG,actual,Retail,USD,0.29,0.29
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,cereals and tubers,"Maize meal (white, fortified)",KG,actual,Retail,USD,0.45,0.45
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,USD,0.35,0.35
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,cereals and tubers,Wheat flour (fortified),KG,actual,Retail,USD,1.0,1.0
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,miscellaneous food,"Sugar (white, fortified)",KG,actual,Retail,USD,1.0,1.0
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,oil and fats,Oil (vegetable),L,actual,Retail,USD,1.75,1.75
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,USD,1.75,1.75
2018-10-15,Mashonaland Central,Rushinga,Rushinga Growth Point,-16.635499954223633,32.02069854736328,pulses and nuts,Beans,KG,actual,Retail,USD,2.0,2.0
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,cereals and tubers,Maize,KG,actual,Retail,USD,0.34,0.34
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,cereals and tubers,Millet,KG,actual,Retail,USD,0.86,0.86
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,cereals and tubers,Sorghum,KG,actual,Retail,USD,0.69,0.69
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,miscellaneous food,"Sugar (white, fortified)",KG,actual,Retail,USD,1.5,1.5
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,oil and fats,Oil (vegetable),L,actual,Retail,USD,6.5,6.5
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,USD,6.5,6.5
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,pulses and nuts,Beans,KG,actual,Retail,USD,4.0,4.0
2018-10-15,Mashonaland East,Mudzi,Nyamande,-17.222200393676758,32.715999603271484,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,USD,1.26,1.26
2018-10-15,Mashonaland West,Kariba,Kasvisva,-17.231969833374023,28.498130798339844,miscellaneous food,"Sugar (white, fortified)",KG,actual,Retail,USD,2.05,2.05
2018-10-15,Mashonaland West,Kariba,Kasvisva,-17.231969833374023,28.498130798339844,oil and fats,Oil (vegetable),L,actual,Retail,USD,6.88,6.88
2018-10-15,Mashonaland West,Kariba,Kasvisva,-17.231969833374023,28.498130798339844,pulses and nuts,Beans,KG,actual,Retail,USD,3.0,3.0
2018-10-15,Mashonaland West,Kariba,Mola,-16.927820205688477,28.2974796295166,miscellaneous food,"Sugar (white, fortified)",KG,actual,Retail,USD,2.15,2.15
2018-10-15,Mashonaland West,Kariba,Mola,-16.927820205688477,28.2974796295166,pulses and nuts,Beans,KG,actual,Retail,USD,3.0,3.0
2018-10-15,Mashonaland West,Kariba,Negande business centre,-17.188949584960938,28.19236946105957,miscellaneous food,"Sugar (white, fortified)",KG,actual,Retail,USD,2.15,2.15
